Name,City,Address,Rating_City,Rating_Food,Rating_Service,Rating_Value,Rating_Ambience,Rating_total,Rating_Excellent,Rating_Very_Good,Rating_Average,Rating_Bad,Rating_Very_Bad,Reviews,Type,Remarks,Expensive,Price,URL,Phone,Num_of_days,Menu
Dhaba@49,לונדון,"‪49 Chippenham Road‬ Maida vale, לונדון W9 2AH אנגליה","מס' 204 מתוך 17,508 מסעדות בלונדון",45.0,45.0,45.0,,4.5,287,29,14,5,9,344,"הודי, אסייתי, מאכלי רחוב","ידידותי לצמחוניים, אפשרויות לטבעונים, חלאל, אפשרויות ללא גלוטן",‪$$ - $$$‬,84 ₪ - 126 ₪,http://www.dhaba49.com/,+44 20 3489 2424,,https://dhaba49.com/menu
Turtle Bay - Brixton,לונדון,"‪382-384 Brixton Road‬, לונדון SW9 7AW אנגליה","מס' 206 מתוך 17,508 מסעדות בלונדון",40.0,40.0,40.0,,4.5,954,167,88,55,90,"1,354","קריבי, ג'מייקני","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,25 ₪ - 59 ₪,http://www.turtlebay.co.uk/,+44 20 7737 2264,7.0,https://www.turtlebay.co.uk/food-and-drink
The English Rose Cafe,לונדון,"‪4 Lower Grosvenor Place‬ Victoria, לונדון SW1W 0EJ אנגליה","מס' 212 מתוך 17,508 מסעדות בלונדון",45.0,45.0,45.0,45.0,4.5,570,203,40,34,35,882,"בית קפה, אנגלי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",$,21 ₪ - 50 ₪,http://www.theenglishrosecafe.co.uk/,+44 20 7976 6280,7.0,http://theenglishrosecafe.co.uk/menu
Angus Steakhouse Leicester Square,לונדון,"‪20 Cranbourn Street‬ Leicester Square, לונדון WC2H 7AD אנגליה","מס' 216 מתוך 17,508 מסעדות בלונדון",40.0,40.0,35.0,30.0,4.0,961,327,156,97,117,"1,658","מסעדת סטייקים, אנגלי",אפשרויות ללא גלוטן,‪$$ - $$$‬,106 ₪ - 212 ₪,http://angussteakhouse.co.uk/#our-restaurants,+44 20 7836 3782,7.0,http://angussteakhouse.co.uk/#menus
La Trompette,לונדון,"‪3-7 Devonshire Road‬, לונדון W4 2EU אנגליה","מס' 221 מתוך 17,508 מסעדות בלונדון",45.0,45.0,45.0,40.0,4.5,812,220,65,23,4,"1,124","צרפתי, אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",$$$$,101 ₪ - 205 ₪,http://www.latrompette.co.uk/,+44 20 8747 1836,5.0,http://www.latrompette.co.uk/menus/
L'oro di Napoli,לונדון,,,,,,,4.5,615,97,14,16,20,762,,,,,,,,
Bella Italia,לונדון,"‪70 St. Martin's Lane‬, לונדון WC2N 4JS אנגליה","מס' 229 מתוך 17,508 מסעדות בלונדון",40.0,40.0,40.0,35.0,4.0,383,194,76,48,43,744,"איטלקי, פיצה, ים תיכוני","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,29 ₪ - 67 ₪,https://www.bellaitalia.co.uk/italian-restaurant/london/st-martins-lane,+44 20 3004 4421,7.0,
Wulf & Lamb - Chelsea,לונדון,"‪243 Pavilion Road‬ Chelsea, לונדון SW1X 0BP אנגליה","מס' 234 מתוך 17,508 מסעדות בלונדון",45.0,40.0,40.0,,4.5,403,71,42,24,26,566,"בינלאומי, בריא","ידידותי לצמחוניים, אפשרויות לטבעונים, חלאל, כשר, אפשרויות ללא גלוטן",‪$$ - $$$‬,42 ₪ - 75 ₪,http://www.wulfandlamb.com/,+44 20 3948 5999,7.0,http://wulfandlamb.com/eat/
Lanes of London,לונדון,"‪140 Park Lane‬, לונדון W1K 7AA אנגליה","מס' 236 מתוך 17,508 מסעדות בלונדון",45.0,45.0,40.0,40.0,4.5,375,95,45,26,8,549,אנגלי,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,75 ₪ - 105 ₪,https://www.lanesoflondon.co.uk/,+44 20 7647 5664,,https://www.tripadvisor.co.il/Restaurant_Review-g186338-d1006016-Reviews-Lanes_of_London-London_England.html#
Lord Wargrave,לונדון,"‪40-42 Brendon Street‬, לונדון W1H 5HE אנגליה","מס' 242 מתוך 17,508 מסעדות בלונדון",45.0,45.0,40.0,40.0,4.5,425,147,27,11,25,635,"בר, ברביקיו, אנגלי, פאב","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,8 ₪ - 134 ₪,http://www.lordwargrave.com/,+44 20 7723 0559,7.0,https://static1.squarespace.com/static/5769626b29687f86bd67a9f0/t/5f0605d8c9545a0628e842f0/1594230233258/LWG+DAY+08.07.20.pdf
Zala grill,לונדון,"‪Camden Lock Place‬ Unit 39, לונדון NW1 8AL אנגליה","מס' 243 מתוך 17,508 מסעדות בלונדון",45.0,45.0,45.0,,4.5,231,32,10,2,11,286,"ים תיכוני, מזרח תיכוני, ישראלי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,25 ₪ - 67 ₪,http://zalagrill.com/,+44 20 3005 7453,,https://www.facebook.com/pg/zalagrill/photos/?tab=album&album_id=2164640663603503
Kibele Restaurant & Bar,לונדון,"‪175-177 Great Portland Street‬, לונדון W1W 5PJ אנגליה","מס' 68 מתוך 1,909 ים תיכוני בלונדון",45.0,45.0,45.0,,4.5,497,101,30,7,9,644,"ידידותי לצמחוניים, אפשרויות לטבעונים, חלאל, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, משקאות",‪$$ - $$$‬,"ים תיכוני, טורקי, מזרח תיכוני",http://kibele.co.uk/,+44 20 7436 0600,,https://kibelerestaurant.co.uk/wp-content/uploads/2022/05/Kibele-A3-2022-16-MAY-copy-2.pdf
Pizzetta Pizza,לונדון,"‪22 Bute Street‬, לונדון SW7 3EX אנגליה","מס' 251 מתוך 17,508 מסעדות בלונדון",45.0,45.0,45.0,,4.5,202,41,12,5,3,263,"איטלקי, פיצה, מזון מהיר","ידידותי לצמחוניים, אפשרויות ללא גלוטן",$,8 ₪ - 21 ₪,http://www.pizzettapizza.com/,+44 20 7584 9090,,
Jolie Chelsea,לונדון,"‪459 Kings Road‬ Chelsea Funhouse, לונדון SW10 0LR אנגליה","מס' 254 מתוך 17,508 מסעדות בלונדון",45.0,45.0,45.0,,4.5,148,29,11,1,3,192,"צרפתי, אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,84 ₪ - 168 ₪,http://www.joliechelsea.com/,+44 20 8076 9846,6.0,https://www.joliechelsea.com/menu
Dulce Cafe,לונדון,"‪86 Whitechapel High Street‬, לונדון E1 7QX אנגליה","מס' 259 מתוך 17,508 מסעדות בלונדון",45.0,45.0,45.0,40.0,4.5,258,89,10,5,4,366,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת בוקר, ארוחת צהריים, בראנץ'",$,"בית קפה, אירופאי, אנגלי, בריא, בינלאומי",http://www.dulcecoffeeandkitchen.com/,+44 20 7375 1636,,
Pure Indian Cooking,לונדון,"‪67 Fulham High Street‬, לונדון SW6 3JJ אנגליה","מס' 264 מתוך 17,508 מסעדות בלונדון",50.0,45.0,45.0,,4.5,204,34,5,5,6,254,"אסייתי, הודי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,147 ₪ - 231 ₪,http://www.pureindiancooking.com/,+44 20 7736 2521,,https://www.pureindiancooking.com/wp-content/uploads/2019/12/pure-a-la-carte-menu.pdf
Beck's cafe,לונדון,"‪28 Red Lion Street‬, לונדון WC1R 4PS אנגליה","מס' 266 מתוך 17,508 מסעדות בלונדון",45.0,45.0,45.0,40.0,4.5,206,83,6,3,5,303,"בית קפה, אנגלי","ידידותי לצמחוניים, אפשרויות לטבעונים",$,14 ₪ - 68 ₪,http://www.facebook.com/Becks-Cafe-113806445361130/,+44 20 7405 8565,,
Nonna Selena Pizzeria,לונדון,"‪18 Woburn Place‬, לונדון WC1H 0LN אנגליה","מס' 272 מתוך 17,508 מסעדות בלונדון",45.0,45.0,45.0,,4.5,204,14,8,9,8,243,"ידידותי לצמחוניים, אפשרויות לטבעונים","ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"איטלקי, פיצה, ים תיכוני, אירופאי, נפוליטני, קמפניה, סיציליאני, דרום איטלקי",http://www.instagram.com/nonnaselena/?hl=en,+44 20 7837 4748,7.0,https://nonnaselena.com/menu
Casa Tua Camden,לונדון,"‪176 Royal College Street‬, לונדון NW1 0SP אנגליה","מס' 273 מתוך 17,508 מסעדות בלונדון",45.0,45.0,45.0,45.0,4.5,300,51,12,5,6,374,"בר יין, איטלקי, בית קפה, ים תיכוני","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,42 ₪ - 105 ₪,http://www.casatualondon.com/,+44 20 8127 0460,,https://www.tripadvisor.co.il/Restaurant_Review-g186338-d6440616-Reviews-Casa_Tua_Camden-London_England.html#
Chettinad Restaurant,לונדון,"‪16 Percy Street‬ Soho, לונדון W1T 1DT אנגליה","מס' 276 מתוך 17,508 מסעדות בלונדון",45.0,45.0,45.0,40.0,4.5,"2,292",864,223,77,54,"3,510",הודי,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,21 ₪ - 147 ₪,http://www.chettinadrestaurant.com/,+44 20 3556 1229,7.0,http://www.chettinadrestaurant.com/menu-london.php
Constancia,לונדון,"‪52 Tanner Street‬, לונדון SE1 3PH אנגליה",מס' 5 מתוך 271 ברביקיו בלונדון,45.0,45.0,40.0,40.0,4.5,357,118,36,7,11,529,אפשרויות ללא גלוטן,"ארוחת צהריים, ארוחת ערב",‪$$ - $$$‬,"מסעדת סטייקים, ברביקיו, ארגנטינאי, דרום אמריקאי",http://www.constancia.co.uk/,+44 20 7234 0676,,http://www.constancia.co.uk/menu
Passyunk Avenue,לונדון,"‪80 Cleveland Street‬, לונדון W1T 6NE אנגליה","מס' 284 מתוך 17,508 מסעדות בלונדון",45.0,45.0,45.0,,4.5,284,45,17,10,5,361,"אמריקאי, בר","ידידותי לצמחוניים, אפשרויות ללא גלוטן",‪$$ - $$$‬,46 ₪ - 105 ₪,http://www.passyunk.co.uk/,+44 20 3960 2251,,
Randall & Aubin,לונדון,,,,,,,4.5,943,324,104,57,32,"1,460",,,,,,,,
Terry's Cafe London,לונדון,"‪158 Great Suffolk Street‬, לונדון SE1 1PE אנגליה","מס' 294 מתוך 17,508 מסעדות בלונדון",45.0,45.0,45.0,50.0,4.5,409,76,16,13,12,526,"בית קפה, אנגלי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",$,21 ₪ - 63 ₪,http://www.terryscafe.co.uk/,+44 20 7407 9358,,https://terryscafe.co.uk/menu
Light of India,לונדון,,,,,,,4.5,"1,030",326,101,42,71,"1,570",,,,,,,7.0,
Elvet Steakhouse,לונדון,"‪392 Romford Road‬ Forest Gate, לונדון E7 8DF אנגליה","מס' 302 מתוך 17,508 מסעדות בלונדון",45.0,45.0,40.0,,4.5,398,47,25,12,27,509,"חלאל, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב",$$$$,"מסעדת סטייקים, גריל",http://elvetsteakhouse.co.uk/,+44 20 3601 9692,7.0,https://elvetsteakhouse.co.uk/menu/
Crust Bros,לונדון,"‪113 Waterloo Road‬, לונדון SE1 8UL אנגליה","מס' 303 מתוך 17,508 מסעדות בלונדון",45.0,40.0,40.0,,4.5,388,90,37,26,35,576,"פיצה, איטלקי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",$,21 ₪ - 42 ₪,http://www.crustbros.co.uk/,+44 20 3034 3424,7.0,https://www.crustbros.co.uk/menu
Mestizo,לונדון,"‪103 Hampstead Road‬, לונדון NW1 3EL אנגליה","מס' 306 מתוך 17,508 מסעדות בלונדון",40.0,40.0,40.0,40.0,4.5,834,293,113,77,71,"1,388","מקסיקני, לטיני, מרכז אמריקני","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,51 ₪ - 109 ₪,http://www.mestizomx.com/,+44 20 7387 4064,7.0,http://london.mestizomx.com/main-menu/
Cookhouse Joe,לונדון,"‪55 Berwick Street‬, לונדון W1F 8SP אנגליה","מס' 311 מתוך 17,508 מסעדות בלונדון",45.0,45.0,45.0,45.0,4.5,757,245,61,15,13,"1,091","לבנוני, ים תיכוני","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",$,17 ₪ - 50 ₪,http://cookhousejoe.com/,+44 7970 555355,,http://cookhousejoe.com/#menus
Coda Restaurant by Eric Chavot,לונדון,"‪Kensington Gore‬ Royal Albert Hall, לונדון SW7 2AP אנגליה","מס' 314 מתוך 17,508 מסעדות בלונדון",45.0,45.0,40.0,40.0,4.5,393,134,47,28,13,615,"ידידותי לצמחוניים, אפשרויות לטבעונים","ארוחת ערב, משקאות",$$$$,113 ₪ - 272 ₪,http://www.royalalberthall.com/plan-your-visit-essential-safety-information/food-and-drink/food/coda-restaurant-by-eric-chavot,+44 20 7589 8212,,https://www.royalalberthall.com/plan-your-visit-essential-safety-information/food-and-drink/food/coda-restaurant-by-eric-chavot/
Gaucho Tower Bridge,לונדון,"‪Riverside 2 More London Place‬ Tower Bridge, לונדון SE1 2DA אנגליה","מס' 319 מתוך 17,508 מסעדות בלונדון",45.0,45.0,35.0,40.0,4.5,"1,643",609,332,122,87,"2,793",ארגנטינאי,אפשרויות ללא גלוטן,$$$$,105 ₪ - 419 ₪,http://www.gauchorestaurants.com/restaurants/tower-bridge/,+44 20 7407 5222,7.0,https://www.gauchorestaurants.com/menus/
My Place Soho,לונדון,"‪21 Berwick Street‬ Soho, לונדון W1F 0PZ אנגליה","מס' 324 מתוך 17,508 מסעדות בלונדון",45.0,45.0,45.0,50.0,4.5,284,78,13,8,10,393,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, בראנץ', ארוחת בוקר, ארוחת ערב, משקאות",‪$$ - $$$‬,"אירופאי, אנגלי, בית קפה",http://myplacesoho.com/,+44 20 3417 2829,,
La Dame de Pic London,לונדון,"‪10 Trinity Square‬ Four Seasons Hotel London at Ten Trinity Square, לונדון EC3N 4AJ אנגליה","מס' 326 מתוך 17,508 מסעדות בלונדון",45.0,45.0,45.0,,4.5,275,44,27,7,8,361,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, משקאות",$$$$,"צרפתי, אירופאי",http://www.ladamedepiclondon.co.uk/,+44 20 3297 3799,4.0,https://ladamedepiclondon.co.uk/menus/
imm Thai Fusion Wimbledon,לונדון,"‪162 The Broadway‬, לונדון SW19 1RX אנגליה","מס' 332 מתוך 17,508 מסעדות בלונדון",45.0,45.0,45.0,40.0,4.5,196,58,15,5,3,277,"אסייתי, תאילנדי, בינלאומי, וייטנאמי, מאכלי רחוב","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,42 ₪ - 126 ₪,http://www.immthaifusion.co.uk/,+44 20 8545 0021,,https://immthaifusion.co.uk/menu/a-la-carte/
Flat Iron Covent Garden,לונדון,"‪17/18 Henrietta Street‬, לונדון WC2E 8QH אנגליה","מס' 333 מתוך 17,508 מסעדות בלונדון",45.0,45.0,45.0,,4.5,"2,488",773,163,62,56,"3,542","מסעדת סטייקים, אירופאי, אנגלי",אפשרויות ללא גלוטן,‪$$ - $$$‬,34 ₪ - 85 ₪,http://www.flatironsteak.co.uk/,+44 20 3019 4212,7.0,https://flatironsteak.co.uk/menu/
Buffalo American Grill & Tex-Mex,לונדון,"‪33-35 Greenwich Church Street‬, לונדון SE10 9JB אנגליה","מס' 336 מתוך 17,508 מסעדות בלונדון",45.0,45.0,40.0,,4.5,470,94,31,29,32,656,"מקסיקני, אמריקאי, מרכז אמריקני","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,8 ₪ - 84 ₪,http://www.buffalo-greenwich.co.uk/,+44 20 8853 4880,7.0,http://www.buffalo-greenwich.co.uk/wp-content/uploads/2017/10/Buffalo-A4-Party-Menu-2017.pdf
Portobello Garden Caffe,לונדון,"‪Notting Hill 269B Portobello Road‬, לונדון W11 1LR אנגליה","מס' 341 מתוך 17,508 מסעדות בלונדון",45.0,45.0,45.0,45.0,4.5,331,96,15,7,14,463,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, בראנץ'",‪$$ - $$$‬,"איטלקי, ים תיכוני, רומאי, לאציו, סיציליאני, מרכז-איטלקי, דרום איטלקי",https://www.facebook.com/Portobello-Garden-Caffe-654459517967701/,+44 20 7792 8419,,
bobochacha,לונדון,"‪192 Tooting High Street, Tooting‬, לונדון SW17 0SF אנגליה","מס' 344 מתוך 17,508 מסעדות בלונדון",50.0,50.0,50.0,,5.0,70,1,1,1,0,73,"ידידותי לצמחוניים, אפשרויות לטבעונים","ארוחת צהריים, ארוחת ערב, משקאות",‪$$ - $$$‬,"סיני, יפני, אסייתי, מלזי",http://www.bobochacha.com/,+44 20 8672 4250,6.0,https://www.bobochacha.com/our-menu
Augustus Harris,לונדון,"‪33 Catherine Street‬, לונדון WC2B 5JT אנגליה","מס' 349 מתוך 17,508 מסעדות בלונדון",45.0,45.0,45.0,45.0,4.5,160,48,12,3,2,225,"בר יין, איטלקי, ים תיכוני, אירופאי","ידידותי לצמחוניים, אפשרויות ללא גלוטן",‪$$ - $$$‬,42 ₪ - 126 ₪,http://www.augustusharris.com/,+44 20 7240 7111,,http://www.augustusharris.com/menu
Buen Ayre,לונדון,"‪50 Broadway Market E8 4QJ‬, לונדון E8 4QJ אנגליה","מס' 354 מתוך 17,508 מסעדות בלונדון",45.0,45.0,40.0,45.0,4.5,321,106,20,9,13,469,"מסעדת סטייקים, ברביקיו, ארגנטינאי",אפשרויות ללא גלוטן,‪$$ - $$$‬,177 ₪ - 707 ₪,http://www.buenayre.co.uk/,+44 20 7275 9900,7.0,http://buenayre.net/lunch-menu/
Pizza Pilgrims,לונדון,"‪11 Kingly Street‬, לונדון W1B 5PL אנגליה","מס' 356 מתוך 17,508 מסעדות בלונדון",40.0,40.0,40.0,40.0,4.5,607,280,85,42,43,"1,057","איטלקי, נפוליטני, קמפניה, דרום איטלקי","ידידותי לצמחוניים, אפשרויות לטבעונים",$,21 ₪ - 63 ₪,http://pizzapilgrims.co.uk/pizzerias/kingly-st-carnaby/,+44 20 7287 2200,7.0,https://www.pizzapilgrims.co.uk/venues/carnaby/
The Grill at The Dorchester,לונדון,"‪53 Park Lane‬ The Dorchester Hotel, לונדון W1K 1QA אנגליה","מס' 362 מתוך 17,508 מסעדות בלונדון",45.0,45.0,40.0,45.0,4.5,689,153,95,35,17,989,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, בראנץ'",$$$$,"אירופאי, אנגלי, גריל",https://www.dorchestercollection.com/en/london/the-dorchester/restaurants-bars/the-grill-at-the-dorchester/,+44 20 7629 8888,6.0,https://www.dorchestercollection.com/en/london/the-dorchester/restaurants-bars/the-grill-at-the-dorchester/#menu
Sanzio,לונדון,"‪26 Station Parade‬ Willesden Green, לונדון NW2 4NH אנגליה","מס' 363 מתוך 17,508 מסעדות בלונדון",45.0,45.0,45.0,45.0,4.5,215,62,18,7,11,313,"איטלקי, פיצה, סיציליאני, דרום איטלקי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,67 ₪ - 252 ₪,http://booking.resdiary.com/widget/Standard/Sanzio/440?ChannelCode=tripadvisor,+44 20 8830 5221,6.0,https://www.sanziorestaurant.co.uk/antipasti-menu
Hood,לונדון,"‪67 Streatham Hill‬ Streatham, לונדון SW2 4TX אנגליה","מס' 366 מתוך 17,508 מסעדות בלונדון",45.0,45.0,45.0,45.0,4.5,207,70,17,4,4,302,"אירופאי, אנגלי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,42 ₪ - 293 ₪,http://www.hoodrestaurants.com/,+44 20 3601 3320,,https://www.hoodrestaurants.com/menu/
Honest Burgers - Borough,לונדון,"‪5-7 Southwark Street‬, לונדון SE1 1RQ אנגליה","מס' 371 מתוך 17,508 מסעדות בלונדון",45.0,45.0,45.0,,4.5,276,82,25,6,7,396,"אמריקאי, אנגלי","אפשרויות לטבעונים, ידידותי לצמחוניים, אפשרויות ללא גלוטן",‪$$ - $$$‬,34 ₪ - 42 ₪,https://www.honestburgers.co.uk/locations/borough/,+44 20 3096 9485,,https://www.tripadvisor.co.il/Restaurant_Review-g186338-d12460798-Reviews-Honest_Burgers_Borough-London_England.html#
Prawn on the Lawn,לונדון,"‪292-294 St. Pauls Road‬ Highbury East, לונדון N1 2LL אנגליה","מס' 374 מתוך 17,508 מסעדות בלונדון",45.0,45.0,45.0,45.0,4.5,268,64,22,6,12,372,"מאכלי ים, אנגלי, בריא, בינלאומי",אפשרויות ללא גלוטן,‪$$ - $$$‬,42 ₪ - 105 ₪,http://www.prawnonthelawn.com/,+44 20 3302 8668,,http://www.prawnonthelawn.com/#menu
The Library at County Hall,לונדון,"‪County Hall Westminster Bridge Road‬ Flats And Block Names, לונדון SE1 7PB אנגליה","מס' 379 מתוך 17,508 מסעדות בלונדון",45.0,45.0,45.0,45.0,4.5,645,121,56,29,17,868,"ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",ארוחת צהריים,‪$$ - $$$‬,אנגלי,http://www.thelibraryatcountyhall.com/,+44 20 7902 8000,,https://www.thelibraryatcountyhall.com/menus
Chisou Japanese Restaurant,לונדון,"‪22-23 Woodstock Street‬, לונדון W1C 2AR אנגליה","מס' 384 מתוך 17,508 מסעדות בלונדון",45.0,45.0,40.0,40.0,4.5,369,146,43,24,19,601,"יפני, סושי, אסייתי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,147 ₪ - 335 ₪,http://www.chisourestaurant.com/mayfair,+44 20 7629 3931,7.0,http://www.chisourestaurant.com/
Roxie Steak - Earlsfield,לונדון,"‪585 Garratt Lane‬ Earlsfield, לונדון SW18 4ST אנגליה","מס' 386 מתוך 17,508 מסעדות בלונדון",45.0,45.0,45.0,40.0,4.5,223,89,15,7,7,341,אפשרויות ללא גלוטן,"ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",‪$$ - $$$‬,"ברביקיו, מסעדת סטייקים",http://www.roxiesteak.co.uk/,+44 20 8944 9602,,https://www.roxiesteak.co.uk/assets/pdf/roxie-simplified-main-menu-website.pdf
